sigungu,lat,lon,shelter_name,shelter_type,road_address,lot_address,area_m2,capacity,fans,aircons,rest_area,night_open,weekend_open,stay_open
상주시,36.2963445,128.094502,초오3리경로당,특정계층이용시설,경상북도 상주시 공성면초오1길 73-21,-,82,25,1,1,-,아니오,아니오,아니오
문경시,36.7422673,128.1510624,고요1리경로당,특정계층이용시설,경상북도 문경시 문경읍 고요길 17,-,85,30,4,1,-,아니오,아니오,아니오
문경시,36.7553256,128.1349289,팔영1리경로당,특정계층이용시설,경상북도 문경시 문경읍 팔영안길 102-2,-,85,35,2,1,-,아니오,아니오,아니오
포항시,36.1242948,129.1752104,율산1리마을쉼터,특정계층이용시설,경상북도 포항시 북구 기북면 율산남길 104-1,-,95,29,2,2,-,아니오,아니오,아니오
포항시,36.146075,129.2667215,안덕1리마을쉼터,특정계층이용시설,경상북도 포항시 북구 신광면 안덕길 40,-,95,29,2,1,-,아니오,아니오,아니오
영주시,36.7992747,128.4973276,노좌2리마을회관,특정계층이용시설,경상북도 영주시 봉현면 노좌로45번길 42-10,-,115,27,2,1,-,아니오,아니오,아니오
영주시,36.8055894,128.481617,노좌3리마을회관,특정계층이용시설,경상북도 영주시 봉현면 노좌로29번길 373,-,103,76,2,1,-,아니오,아니오,아니오
문경시,36.7506751,128.1630546,당포1리경로당,특정계층이용시설,경상북도 문경시 문경읍 당포길 121,-,85,35,3,1,-,아니오,아니오,아니오
문경시,36.7509201,128.1547344,당포2리경로당,특정계층이용시설,경상북도 문경시 문경읍 당포길 45,-,85,35,3,1,-,아니오,아니오,아니오
문경시,36.7772184,128.174234,용연리경로당,특정계층이용시설,경상북도 문경시 문경읍 용연길 97-6,-,85,35,3,1,-,아니오,아니오,아니오
청도군,35.7128153,128.9077538,방지2리,특정계층이용시설,경상북도 청도군 금천면 방지3길 18,-,84,21,2,1,-,아니오,아니오,아니오
포항시,36.0050172,129.5745305,관풍마을쉼터,특정계층이용시설,경상북도 포항시 남구 구룡포읍 일출로 124-5,-,165,50,2,1,-,아니오,아니오,아니오
구미시,36.142586,128.2910013,선기1동경로당,특정계층이용시설,경상북도 구미시 송선로2길 36 (선기동),-,98.64,25,3,1,-,아니오,아니오,아니오
포항시,36.065906,129.371025,창포주공1-1마을쉼터,특정계층이용시설,경상북도 포항시 북구 새천년대로1123번길 9 (창포주공2단지아파트203동),-,120,36,1,1,-,아니오,아니오,아니오
구미시,36.2405156,128.2998607,완전리경로당,특정계층이용시설,경상북도 구미시 선산읍 선산중앙로14길 25-3,-,69,17,3,1,-,아니오,아니오,아니오
구미시,36.1232908,128.3396924,푸르지오캐슬A단지경로당,특정계층이용시설,"경상북도 구미시 박정희로 599 (송정동, 푸르지오캐슬 A단지)",-,208.98,52,3,1,-,아니오,아니오,아니오
구미시,36.123987,128.3358699,푸르지오캐슬B단지경로당,특정계층이용시설,"경상북도 구미시 산책길 7 (송정동, 푸르지오캐슬B단지아파트)",-,71.71,18,2,1,-,아니오,아니오,아니오
구미시,36.2432262,128.3027682,동부리경로당,특정계층이용시설,경상북도 구미시 선산읍 선산중앙로 105,-,69,17,4,1,-,아니오,아니오,아니오
구미시,36.2434555,128.3027011,동문경로당,특정계층이용시설,경상북도 구미시 선산읍 선산중앙로 105-2,-,47,12,2,1,-,아니오,아니오,아니오
구미시,36.1230307,128.3654151,할머니경로당,특정계층이용시설,경상북도 구미시 신비로7길 9,-,20,5,1,1,-,아니오,아니오,아니오
구미시,36.114146,128.334412,형곡경로당,특정계층이용시설,경상북도 구미시 경은로 48,-,168,42,4,2,-,아니오,아니오,아니오
경주시,35.989206,129.223206,안강할머니경로당,특정계층이용시설,경상북도 경주시 안강읍 비화중로2길  42-1,-,92,28,1,1,-,아니오,아니오,아니오
청도군,35.6366639,128.6356384,녹명2리,특정계층이용시설,경상북도 청도군 각남면 녹갈길 36,-,99,24,2,2,-,아니오,아니오,아니오
안동시,36.690338,128.662106,월전리대촌경로당,특정계층이용시설,경상북도 안동시 북후면 월전큰마길 155,-,94.65,18,3,2,-,아니오,아니오,아니오
안동시,36.6421476,128.631777,재품리경로당,특정계층이용시설,경상북도 안동시 서후면 백현길 416-3,-,96.3,50,4,2,-,아니오,아니오,아니오
안동시,36.6378958,128.674575,태장2리상태장덕산경로당,특정계층이용시설,경상북도 안동시 서후면 국화향길 16,-,106.95,50,5,1,-,아니오,아니오,아니오
포항시,36.1070727,129.349375,만서세화3차마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 중성로52번길 19 (만서세화타운3차),-,59,18,1,1,-,아니오,아니오,아니오
구미시,36.1138364,128.3509978,송리경로당,특정계층이용시설,경상북도 구미시 신시로10길 120-14,-,168,42,4,2,-,아니오,아니오,아니오
구미시,36.3165492,128.349402,신곡경로당,특정계층이용시설,경상북도 구미시 도개면신곡2길 67,-,111.75,28,2,2,-,아니오,아니오,아니오
김천시,36.0063864,128.1319147,대평경로당,특정계층이용시설,경상북도 김천시 조마면 대방7길 12,-,184,46,2,1,-,아니오,아니오,예
칠곡군,36.053417,128.40832,석적읍경로당(남율1리),특정계층이용시설,경상북도 칠곡군 석적읍석적로 676-1,-,66.9,15,1,1,-,아니오,아니오,아니오
의성군,36.4381344,128.383264,외정1리구지동경로당,특정계층이용시설,경상북도 의성군 다인면 구지길 21-5,-,29.75,6,1,1,-,아니오,아니오,아니오
청도군,35.6119879,128.6599982,사2리,특정계층이용시설,경상북도 청도군 각남면 한재로 1122,-,85,21,2,1,-,아니오,아니오,아니오
안동시,36.6758736,128.8614648,귀단2리경로당,특정계층이용시설,경상북도 안동시 예안면 귀단길 113,-,66,30,3,1,-,아니오,아니오,아니오
안동시,36.6793426,128.8987662,태곡리경로당,특정계층이용시설,경상북도 안동시 예안면 부포로 22,-,55.77,30,3,1,-,아니오,아니오,아니오
포항시,36.1098066,129.3494497,남성2리마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 한동로 74-2,-,158,48,1,1,-,아니오,아니오,아니오
포항시,36.1125461,129.3378062,세종황제마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 신흥로861번길 2 (세종황제맨션),-,29,9,1,1,-,아니오,아니오,아니오
포항시,36.1052065,129.349055,남성3리마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 남미질로54번길 6-6,-,49,15,1,1,-,아니오,아니오,아니오
포항시,36.1835919,129.3879633,이가리마을쉼터,특정계층이용시설,경상북도 포항시 북구 청하면 해안로2052번길 32,-,271,41,2,2,-,아니오,아니오,아니오
포항시,36.1633921,129.3561301,소동리마을쉼터,특정계층이용시설,경상북도 포항시 북구 청하면 용산길 43,-,132,58,1,3,-,아니오,아니오,아니오
포항시,36.1548008,129.3764625,신흥리마을쉼터,특정계층이용시설,경상북도 포항시 북구 청하면 사방공원길388번길 10,-,92,25,1,2,-,아니오,아니오,아니오
청도군,35.6036271,128.7712267,거연리할머니,특정계층이용시설,경상북도 청도군 청도읍 단산길 27,-,85,21,2,1,-,아니오,아니오,아니오
청도군,35.5907157,128.7424466,평양2리,특정계층이용시설,경상북도 청도군 청도읍 양지길 56,-,132.12,33,2,1,-,아니오,아니오,아니오
구미시,36.1230155,128.3645184,중앙경로당,특정계층이용시설,경상북도 구미시 신비로3길 3,-,57.6,14,1,1,-,아니오,아니오,아니오
구미시,36.1221057,128.3822635,비산경로당,특정계층이용시설,경상북도 구미시 비산로5길 28-33 (비산동),-,182,46,6,3,-,예,예,아니오
구미시,36.1208209,128.3760515,3통경로당(죽산정),특정계층이용시설,경상북도 구미시 비산로1안길 21-3 (비산동),-,74,19,4,3,-,예,예,아니오
성주군,35.898698,128.230802,사월경로당,특정계층이용시설,"경상북도 성주군 대가면 칠봉2길  54-3, 사월경로당",-,73,18,3,1,-,아니오,아니오,아니오
청도군,35.5730268,128.7563539,초현리,특정계층이용시설,경상북도 청도군 청도읍 한재로 49-5,-,95.84,23,2,1,-,아니오,아니오,아니오
청도군,35.5702146,128.7706205,유호1리,특정계층이용시설,경상북도 청도군 청도읍 유천강변길 10,-,93.35,23,2,1,-,아니오,아니오,아니오
칠곡군,36.0016,128.4074,석전11리한양수자인경로당,특정계층이용시설,경상북도 칠곡군 왜관읍석전로7길 5,-,98.31,15,2,1,-,아니오,아니오,아니오
안동시,36.6076,128.5796,만운2리평지경로당,특정계층이용시설,경상북도 안동시 풍산읍평지길 332,-,68.94,22,4,1,-,아니오,아니오,아니오
칠곡군,36.0556414,128.5347068,다부1리진목정경로당,특정계층이용시설,경상북도 칠곡군 가산면 경북대로 1232-18,-,65.5,15,1,1,-,아니오,아니오,아니오
구미시,36.1039686,128.3834231,파라디아경로당,특정계층이용시설,"경상북도 구미시 1공단로9길 30-12 (공단동, 파라디아아파트)",-,141,35,2,2,-,아니오,아니오,아니오
구미시,36.106897,128.3661273,광평경로당,특정계층이용시설,경상북도 구미시 1공단로3길 55-3 (광평동),-,132,33,2,2,-,아니오,아니오,아니오
구미시,36.2267474,128.2621312,내고2리경로당,특정계층이용시설,경상북도 구미시 선산읍내고3길 117,-,90.14,23,3,1,-,아니오,아니오,아니오
구미시,36.130563,128.41653,구포전원@경로당,특정계층이용시설,경상북도 구미시 옥계2공단로 280,-,153.5,38,2,2,-,아니오,아니오,아니오
구미시,36.1464825,128.4116793,대동한마음타운경로당,특정계층이용시설,"경상북도 구미시 흥안로 63 (옥계동, 대백타운)",-,110,28,2,2,-,아니오,아니오,아니오
포항시,36.05542,129.360414,신동아베르디마을쉼터,특정계층이용시설,경상북도 포항시 북구 우창로 20 (신동아베르디1차),-,87,26,1,1,-,아니오,아니오,아니오
안동시,36.5481988,128.9686419,고천2리경로당,특정계층이용시설,경상북도 안동시 임동면고천지촌로 277,-,98.85,30,3,2,-,아니오,아니오,아니오
안동시,36.5085003,128.9871454,지리경로당,특정계층이용시설,경상북도 안동시 임동면고천지촌로 996,-,72.54,22,3,2,-,아니오,아니오,아니오
안동시,36.5782533,128.9716325,갈전1리경로당,특정계층이용시설,경상북도 안동시 임동면갈밭1길 56,-,66.55,20,2,1,-,아니오,아니오,아니오
안동시,36.5670387,128.976148,갈전2리경로당,특정계층이용시설,경상북도 안동시 임동면가랫재길 14,-,83.79,25,2,1,-,아니오,아니오,아니오
안동시,36.5703982,128.9641208,갈전2리납실경로당,특정계층이용시설,경상북도 안동시 임동면갈밭길 53-3,-,71.28,22,2,1,-,아니오,아니오,아니오
포항시,36.028888,129.368332,죽도영흥마을쉼터,특정계층이용시설,경상북도 포항시 북구 양학천로 219,-,178.34,32,1,1,-,아니오,아니오,아니오
안동시,36.5823777,128.9375847,마령1리경로당,특정계층이용시설,경상북도 안동시 임동면 맛재길 2-4,-,109.51,33,2,1,-,아니오,아니오,아니오
안동시,36.5936209,128.9371201,마령2리이식골경로당,특정계층이용시설,경상북도 안동시 임동면마령유곡길 13,-,66.21,20,2,1,-,아니오,아니오,아니오
안동시,36.598871,128.9807903,마령3리지리실경로당,특정계층이용시설,경상북도 안동시 임동면마령산해로 413,-,86.17,26,2,1,-,아니오,아니오,아니오
포항시,36.0493497,129.3619786,우현(시)마을쉼터,특정계층이용시설,경상북도 포항시 북구 중앙로419번길 3 (우현동),-,79,24,1,1,-,아니오,아니오,아니오
성주군,35.916477,128.246698,안터경로당,특정계층이용시설,경상북도 성주군 대가면 옥성4길  88,-,66,16,3,1,-,아니오,아니오,아니오
포항시,36.0507019,129.3560072,조양마을쉼터,특정계층이용시설,"경상북도 포항시 북구 아치로 53 (우현동, 조양전원타운)",-,30,9,1,1,-,아니오,아니오,아니오
구미시,36.1377223,128.4156326,대우아파트경로당,특정계층이용시설,경상북도 구미시 산호대로25길 5,-,92.3,23,2,2,-,아니오,아니오,아니오
포항시,35.8941551,129.49127,읍내할머니마을쉼터,특정계층이용시설,경상북도 포항시 남구 장기면 읍내길89번길 22,-,66,20,2,1,-,아니오,아니오,아니오
포항시,35.896251,129.4926371,장기중앙마을쉼터,특정계층이용시설,경상북도 포항시 남구 장기면 읍내길 103,-,75,23,1,1,-,아니오,아니오,아니오
포항시,35.8877365,129.4937751,임중1리마을쉼터,특정계층이용시설,경상북도 포항시 남구 장기면 읍내길13번길 33,-,95,29,2,1,-,아니오,아니오,아니오
포항시,36.067238,129.3796196,럭키마을쉼터,특정계층이용시설,"경상북도 포항시 북구 삼흥로 50-13 (장성동, 럭키장성아파트)",-,122,37,2,1,-,아니오,아니오,아니오
포항시,36.0846481,129.4036392,풍림아이원마을쉼터,특정계층이용시설,"경상북도 포항시 북구 양덕로 60 (양덕동, 풍림아이원아파트)",-,198,60,2,1,-,아니오,아니오,아니오
경주시,35.807175,129.143854,화천1리노인회관,특정계층이용시설,경상북도 경주시 건천읍 내외로  3031,-,137,42,1,1,-,아니오,아니오,아니오
경주시,35.851041,129.106258,건천2리경로당,특정계층이용시설,경상북도 경주시 건천읍 단석로  2050,-,133,40,1,1,-,아니오,아니오,아니오
포항시,36.0848956,129.405671,양덕삼성쉐르빌마을쉼터,특정계층이용시설,"경상북도 포항시 북구 양덕로50번길 33 (양덕동, 삼성쉐르빌아파트)",-,173,52,2,1,-,아니오,아니오,아니오
경주시,35.795928,129.146658,화천2리노인회관,특정계층이용시설,경상북도 경주시 건천읍 옥수길  85,-,84,25,2,1,-,아니오,아니오,아니오
경주시,35.8462543,129.1119933,건천4리회관,특정계층이용시설,경상북도 경주시 건천읍 길각단고지길 58,-,169,51,2,1,-,아니오,아니오,아니오
경주시,35.852689,129.123872,대곡신당경로당,특정계층이용시설,경상북도 경주시 건천읍 군마을길  14-1,-,52,16,1,1,-,아니오,아니오,아니오
경주시,35.864871,129.123302,대곡갈전경로회관,특정계층이용시설,경상북도 경주시 건천읍 대곡갈밭길  26-1,-,72,22,1,2,-,아니오,아니오,아니오
경주시,35.803033,129.145421,화천2리신전마을회관,특정계층이용시설,경상북도 경주시 건천읍 신전2길  27,-,82,25,2,2,-,아니오,아니오,아니오
구미시,36.1228464,128.3827037,강변보성경로당,특정계층이용시설,"경상북도 구미시 산호대로 423 (비산동, 강변보성타운)",-,122,31,1,1,-,예,예,아니오
구미시,36.122019,128.3794177,벽산경로당,특정계층이용시설,"경상북도 구미시 비산로5길 19 (비산동, 벽산아파트)",-,53,13,1,1,-,예,예,아니오
구미시,36.120288,128.374751,전원리빙필경로당,특정계층이용시설,경상북도 구미시 비산로1길 4,-,25.04,14,1,1,-,아니오,예,아니오
청도군,35.6745679,128.6539391,수야3리(덕령),특정계층이용시설,경상북도 청도군 이서면 덕령길 98-1,-,82,20,2,1,-,아니오,아니오,아니오
청도군,35.6932321,128.6581609,문수리,특정계층이용시설,경상북도 청도군 이서면 문수길 2,-,93,23,2,1,-,아니오,아니오,아니오
포항시,36.051099,129.355,우현화성마을쉼터,특정계층이용시설,경상북도 포항시 북구 아치로55번길 4 (우현화성타운),-,57,17,1,2,-,아니오,아니오,아니오
영주시,36.816373,128.628076,지석경로당,특정계층이용시설,경상북도 영주시 번영로 47,-,90,70,5,1,-,아니오,아니오,아니오
영주시,36.8038213,128.6198294,현대아파트제2경로당,특정계층이용시설,"경상북도 영주시 지천로 46 (휴천동, 현대아파트)",-,93,48,1,1,-,아니오,아니오,아니오
영주시,36.8064308,128.6179272,송림맨션경로당,특정계층이용시설,경상북도 영주시 지천로55번길 56 (휴천동),-,77,37,2,1,-,아니오,아니오,아니오
영주시,36.8044831,128.6203052,현대아파트제2경로당,특정계층이용시설,경상북도 영주시 휴천동 지천로  46   (휴천동),-,93,48,1,1,-,아니오,아니오,아니오
영주시,36.8048195,128.6221865,현대2차아파트경로당,특정계층이용시설,경상북도 영주시 지천로50번길 34-1 (휴천동),-,132,64,1,1,-,아니오,아니오,아니오
포항시,35.9843095,129.4867931,상정1리마을쉼터,특정계층이용시설,경상북도 포항시 남구 동해면 동해안로5260번길 27-3,-,59,18,2,1,-,아니오,아니오,아니오
포항시,35.9873871,129.4597438,석리마을쉼터,특정계층이용시설,경상북도 포항시 남구 동해면 일월로 249,-,62,19,1,1,-,아니오,아니오,아니오
안동시,36.5761907,128.5439524,소산2리경로당,특정계층이용시설,경상북도 안동시 풍산읍 설못2길 40,-,86.4,41,3,1,-,아니오,아니오,아니오
영천시,36.018326,128.918319,매산2동경로당,특정계층이용시설,"경상북도 영천시  갈마일길  119-4,  매산2동노인 (매산동)",-,96.78,39,2,2,-,-,-,아니오
영천시,36.012286,128.922043,매산하명경로당,특정계층이용시설,"경상북도 영천시  하명길  54 ,  하명 노인정 (매산동)",-,72.54,17,2,1,-,-,-,아니오
영천시,35.970067,128.936397,중앙부인경로당,특정계층이용시설,경상북도 영천시 동문길 114-6,-,66.15,42,1,1,-,-,-,아니오
영천시,35.97047,128.92985,창구부인경로당,특정계층이용시설,경상북도 영천시 법원길 80,-,169,38,1,1,-,-,-,아니오
안동시,36.5466345,128.6991102,코오롱하늘채아파트경로당,특정계층이용시설,"경상북도 안동시 앙실로 25 (수상동, 안동 코오롱하늘채)",-,92.37,30,1,1,-,아니오,아니오,아니오
안동시,36.5549646,128.7585425,화성파크드림아파트경로당,특정계층이용시설,"경상북도 안동시 경동로 951 (용상동, 용상 화성파크드림)",-,97.31,20,1,1,-,아니오,아니오,아니오
칠곡군,36.0100805,128.602564,득명리경로당,특정계층이용시설,경상북도 칠곡군 동명면 득명2길 82-1,-,91,20,1,1,-,아니오,아니오,아니오
영천시,35.965345,128.930543,과전부인경로당,특정계층이용시설,경상북도 영천시 창대서원2길 32,-,96,30,1,1,-,-,-,아니오
구미시,36.0991145,128.3554983,모래실경로당,특정계층이용시설,경상북도 구미시 박정희로 236-10,-,166.89,42,2,2,-,아니오,아니오,아니오
구미시,36.0864849,128.3492768,모로실할머니경로당,특정계층이용시설,경상북도 구미시 박정희로7길 10-3,-,206.25,52,2,2,-,아니오,아니오,아니오
구미시,36.0800722,128.3743074,오태1동경로당,특정계층이용시설,경상북도 구미시 지주중류4길 3-14,-,263.54,66,2,1,-,아니오,아니오,아니오
영천시,35.968807,128.929187,교촌경로당,특정계층이용시설,"경상북도 영천시  향교길  15-3, 경로당 (교촌동)",-,48,40,2,1,-,-,-,아니오
포항시,36.0624349,129.3692802,창포(시)마을쉼터,특정계층이용시설,경상북도 포항시 북구 창흥로12번길 3 (창포동),-,100,30,1,1,-,아니오,아니오,아니오
포항시,36.0515538,129.3537588,동아그린마을쉼터,특정계층이용시설,"경상북도 포항시 북구 아치로 69 (우현동, 동아그린타운아파트)",-,44,13,1,1,-,아니오,아니오,아니오
포항시,36.052202,129.351913,우현청구마을쉼터,특정계층이용시설,경상북도 포항시 북구 아치로 87-2 (우현청구타운노인정),-,123,37,1,1,-,아니오,아니오,아니오
구미시,36.1467295,128.4135595,동화@경로당,특정계층이용시설,경상북도 구미시 흥안로 31 (옥계동),-,96.12,24,2,2,-,아니오,아니오,아니오
구미시,36.1715423,128.3727637,괴평2경로당,특정계층이용시설,경상북도 구미시 고아읍송평구길 115,-,62.8,16,2,2,-,아니오,아니오,아니오
영주시,36.843272,128.582101,안정면일원리노인회관(정자),야외시설,경상북도 영주시 안정면 안정로60번길 203-6,-,40,1,정보없음,정보없음,-,아니오,아니오,아니오
칠곡군,36.0125626,128.3797851,관호3리(내야)경로당,특정계층이용시설,경상북도 칠곡군 약목면 관호5길 84,-,98.35,25,1,1,-,아니오,아니오,아니오
상주시,36.5107,128.1274,동막2리경로당,특정계층이용시설,경상북도 상주시 공검면 동막2길 60,-,127,30,1,1,-,아니오,아니오,아니오
상주시,36.2671,128.0817,거창2리마을회관,특정계층이용시설,경상북도 상주시 공성면 거창1길 7-4,-,96,30,2,1,-,아니오,아니오,아니오
상주시,36.2749,128.0915,이화1리마을회관,특정계층이용시설,경상북도 상주시 공성면 이화1길 32,-,110,35,3,1,-,아니오,아니오,아니오
포항시,36.2617998,129.3252317,대전2리마을쉼터,특정계층이용시설,경상북도 포항시 북구 송라면 보경로 724,-,300,91,5,2,-,아니오,아니오,아니오
포항시,36.2273898,129.3568377,면민복지회관마을쉼터,특정계층이용시설,경상북도 포항시 북구 송라면 보경로53번길 14,-,87,26,2,1,-,아니오,아니오,아니오
경주시,35.936575,129.205228,검단1리마을회관,특정계층이용시설,경상북도 경주시 안강읍 덕성길  86-1,-,170,52,1,1,-,아니오,아니오,아니오
경주시,35.934887,129.212616,검단2리마을회관,특정계층이용시설,경상북도 경주시 안강읍 덕성길  3-24,-,74,22,1,1,-,아니오,아니오,아니오
경주시,35.9383836,129.22993,사방할머니경로당,특정계층이용시설,경상북도 경주시 안강읍 사방검단길 24,-,63,19,1,1,-,아니오,아니오,아니오
상주시,36.2809,128.0933,산현1리마을회관,특정계층이용시설,경상북도 상주시 공성면 산현2길 16-3,-,134,45,3,1,-,아니오,아니오,아니오
구미시,36.147975,128.416534,옥계주택경로당,특정계층이용시설,경상북도 구미시 흥안로2길 9-6,-,99.03,25,2,2,-,아니오,아니오,아니오
구미시,36.136928,128.423586,옥계4공단경로당,특정계층이용시설,경상북도 구미시 산호대로31길 12-85,-,99.08,25,2,2,-,아니오,아니오,아니오
청도군,35.8103397,128.9848432,마일1리,특정계층이용시설,경상북도 청도군 운문면 마일1길 24-3,-,92.4,23,2,1,-,아니오,아니오,아니오
경주시,35.917861,129.231347,청령리마을회관,특정계층이용시설,"경상북도 경주시 안강읍 청령마을1길  4-2, 청령마을회관",-,184,56,1,1,-,아니오,아니오,아니오
안동시,36.7495167,128.762961,신평1리방하경로당,특정계층이용시설,경상북도 안동시 녹전면방하길 37,-,90.88,20,4,2,-,아니오,아니오,아니오
청도군,35.6480335,128.7275952,범곡휴먼시아,특정계층이용시설,경상북도 청도군 화양읍 범곡길 3-11 (범곡휴먼시아),-,72.88,18,2,1,-,아니오,아니오,아니오
상주시,36.2763,128.102,산현3리마을회관,특정계층이용시설,경상북도 상주시 공성면 산현3길 179-1,-,92,25,2,1,-,아니오,아니오,아니오
상주시,36.2965,128.1061,초오2리마을회관,특정계층이용시설,경상북도 상주시 공성면 오촌길 28,-,92,26,2,1,-,아니오,아니오,아니오
안동시,36.7316853,128.8614616,토계리경로당,특정계층이용시설,경상북도 안동시 도산면 하계길 1-13,-,66.5,16,2,1,-,아니오,아니오,아니오
청도군,35.6701294,128.6681467,학산1리,특정계층이용시설,경상북도 청도군 이서면 보리미길 2,-,92,23,2,1,-,아니오,아니오,아니오
문경시,36.580172,127.987657,화산2리느티나무밑,야외시설,경상북도 문경시 농암면 서재로 703,-,40,7,정보없음,정보없음,-,-,-,-
청도군,35.6796031,128.9822951,신원(통점),특정계층이용시설,경상북도 청도군 운문면 운문로 1348-3,-,83.94,20,2,1,-,아니오,아니오,아니오
청도군,35.7681739,128.9723977,지촌(동경),특정계층이용시설,경상북도 청도군 운문면 청려로 5966,-,103.12,25,2,1,-,아니오,아니오,아니오
청도군,35.7979359,128.9755145,봉하(오동),특정계층이용시설,경상북도 청도군 운문면 오동길 17-3,-,81.76,20,2,1,-,아니오,아니오,아니오
청도군,35.83698,129.001073,마일2(괴기),특정계층이용시설,경상북도 청도군 운문면마일5길 38-1,-,70.2,17,2,1,-,아니오,아니오,아니오
청도군,35.6917617,128.8942516,금천면분회,특정계층이용시설,경상북도 청도군 금천면 금천로 13,-,205.56,51,4,1,-,아니오,아니오,아니오
청도군,35.6916636,128.8940558,동곡1리(남),특정계층이용시설,경상북도 청도군 금천면 금천로 13,-,432,108,5,2,-,아니오,아니오,아니오
영주시,36.8081842,128.6227367,운봉경로당,특정계층이용시설,경상북도 영주시 대학로21번길 36 (휴천동),-,76,25,2,1,-,아니오,아니오,아니오
구미시,36.1478182,128.4139359,에덴@경로당,특정계층이용시설,"경상북도 구미시 흥안로 46 (옥계동, 에덴타운)",-,110,28,1,2,-,아니오,아니오,아니오
영주시,36.807854,128.630461,대영노인회관,특정계층이용시설,경상북도 영주시 구성로 160-18,-,125.25,60,2,1,-,아니오,아니오,아니오
구미시,36.1296277,128.4173602,성원@경로당,특정계층이용시설,"경상북도 구미시 옥계2공단로 264-11 (구포동, 성원아파트)",-,133.11,33,4,2,-,아니오,아니오,아니오
안동시,36.5331119,128.8145041,신덕2리중들경로당,특정계층이용시설,경상북도 안동시 임하면 충효로 3436,-,88.94,26,2,2,-,아니오,아니오,아니오
안동시,36.64988,128.746119,주하2리경로당,특정계층이용시설,경상북도 안동시 와룡면 막골길 6,-,81.2,46,2,1,-,아니오,아니오,아니오
안동시,36.601005,128.803305,산야3리경로당,특정계층이용시설,경상북도 안동시 와룡면 호반로 769-21,-,76.65,29,3,1,-,아니오,아니오,아니오
고령군,35.824847,128.445164,상곡2리경로당,특정계층이용시설,경상북도 고령군 다산면상곡3길 48,-,99.56,30,1,1,-,아니오,아니오,아니오
고령군,35.823422,128.450105,다산주공1차경로당,특정계층이용시설,경상북도 고령군 다산면상곡길 28 (고령다산주공아파트),-,139.63,42,1,1,-,아니오,아니오,아니오
고령군,35.828424,128.449257,다산주공2차경로당,특정계층이용시설,경상북도 고령군 다산면상곡길 85 (다산주공2단지아파트),-,300.39,91,1,1,-,아니오,아니오,아니오
경산시,35.8120176,128.7421345,상방경로당,특정계층이용시설,경상북도 경산시 남매로4길 15 (상방동),-,63,19,2,2,-,아니오,예,아니오
포항시,36.1108286,129.3452194,옥성1리마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 한동로 33,-,210,64,1,1,-,아니오,아니오,아니오
포항시,36.1129016,129.3425104,한미장관마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 동해대로1574번길 13 (한미장관맨션),-,70,21,1,1,-,아니오,아니오,아니오
포항시,36.1081942,129.3518091,만서부녀마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 중성로62번길 17-47 (만서세화타운1차),-,58,18,1,1,-,아니오,아니오,아니오
칠곡군,36.07766,128.41077,중1리경로당,특정계층이용시설,경상북도 칠곡군 석적읍 북중리4길 36 (),-,70,22,1,1,-,아니오,아니오,아니오
칠곡군,36.07522,128.40535,중12리금호어울림경로당,특정계층이용시설,경상북도 칠곡군 석적읍 서중리5길 66-6 (중리금호어울림),-,118,36,1,1,-,아니오,아니오,아니오
칠곡군,36.05503,128.40735,남율1리강촌경로당,특정계층이용시설,경상북도 칠곡군 석적읍 남율1길 14,-,99,30,1,1,-,아니오,아니오,아니오
경산시,35.8196836,128.737632,경산경로당,특정계층이용시설,경상북도 경산시 경안로 135-4  (삼북동),-,171,51,1,1,-,-,-,-
포항시,36.1067415,129.1319196,가안1리부녀마을쉼터,특정계층이용시설,경상북도 포항시 북구 기계면 가천남계길64번길 17-10,-,102,31,2,1,-,아니오,아니오,아니오
포항시,36.0718652,129.2440451,내단3리마을쉼터,특정계층이용시설,경상북도 포항시 북구 기계면 내단천길 155,-,88,27,1,1,-,아니오,아니오,아니오
영주시,36.805255,128.631,남산현대노인회관,특정계층이용시설,경상북도 영주시 구성로142번길 20,-,116.64,100,3,1,-,아니오,아니오,아니오
포항시,36.1229852,129.081208,지동리마을쉼터,특정계층이용시설,경상북도 포항시 북구 죽장면 포은로2645번길 10-17,-,100,30,1,1,-,아니오,아니오,아니오
경산시,35.81787,128.740966,삼북주공경로당,특정계층이용시설,경상북도 경산시 장산로 152,-,372,100,3,3,-,아니오,아니오,아니오
경산시,35.819085,128.740187,삼북경로당,특정계층이용시설,경상북도 경산시 장산로29길 7-3 (삼북동),-,126,40,3,2,-,아니오,아니오,아니오
경산시,35.8157019,128.7378015,삼남동경로당,특정계층이용시설,경상북도 경산시 경안로17길 10 (삼남동),-,99,30,1,2,-,아니오,예,아니오
포항시,36.0343251,129.3423843,학잠동아마을쉼터,특정계층이용시설,경상북도 포항시 북구 양학로 136 (학잠동),-,318,96,1,1,-,아니오,아니오,아니오
