region_code,sido,sigungu,gu,eupmyeondong,level,region_name,total_population,elderly_65_plus,elderly_65_ratio,elderly_75_plus,elderly_75_ratio,elderly_85_plus,elderly_85_ratio,child_0_14,child_0_14_ratio,working_15_64,working_15_64_ratio,aging_index,pop_0_9,ratio_0_9,pop_10_19,ratio_10_19,pop_20_29,ratio_20_29,pop_30_39,ratio_30_39,pop_40_49,ratio_40_49,pop_50_59,ratio_50_59,pop_60_69,ratio_60_69,pop_70_79,ratio_70_79,pop_80_plus,ratio_80_plus,base_year
4785031000,경상북도,칠곡군,,지천면,eupmyeondong,지천면,3622,1897,52.37,892,24.63,302,8.34,69.0,1.91,1656.0,45.72,2749.3,29.0,0.8,76.0,2.1,155.0,4.28,165.0,4.56,253.0,6.99,602.0,16.62,1001.0,27.64,781.0,21.56,560.0,15.46,2026
4785032000,경상북도,칠곡군,,동명면,eupmyeondong,동명면,4834,2433,50.33,1064,22.01,367,7.59,132.0,2.73,2269.0,46.94,1843.2,71.0,1.47,123.0,2.54,165.0,3.41,257.0,5.32,345.0,7.14,749.0,15.49,1498.0,30.99,963.0,19.92,663.0,13.72,2026
4785033000,경상북도,칠곡군,,가산면,eupmyeondong,가산면,3115,1549,49.73,652,20.93,190,6.1,71.0,2.28,1495.0,47.99,2181.7,45.0,1.44,67.0,2.15,104.0,3.34,170.0,5.46,231.0,7.42,513.0,16.47,923.0,29.63,676.0,21.7,386.0,12.39,2026
4785034000,경상북도,칠곡군,,석적면,eupmyeondong,석적읍,29098,2689,9.24,907,3.12,256,0.88,4243.0,14.58,22166.0,76.18,63.4,2069.0,7.11,4027.0,13.84,2467.0,8.48,3949.0,13.57,7453.0,25.61,5185.0,17.82,2335.0,8.02,1103.0,3.79,510.0,1.75,2026
4785035000,경상북도,칠곡군,,북삼면,eupmyeondong,북삼읍,22081,3707,16.79,1352,6.12,367,1.66,1936.0,8.77,16438.0,74.44,191.5,813.0,3.68,2495.0,11.3,2029.0,9.19,1709.0,7.74,3613.0,16.36,5552.0,25.14,3657.0,16.56,1462.0,6.62,751.0,3.4,2026
4785036000,경상북도,칠곡군,,약목면,eupmyeondong,약목면,8342,3070,36.8,1288,15.44,388,4.65,315.0,3.78,4957.0,59.42,974.6,139.0,1.67,402.0,4.82,522.0,6.26,512.0,6.14,776.0,9.3,1817.0,21.78,2189.0,26.24,1219.0,14.61,766.0,9.18,2026
4785037000,경상북도,칠곡군,,기산면,eupmyeondong,기산면,2816,1113,39.52,484,17.19,177,6.29,190.0,6.75,1513.0,53.73,585.8,81.0,2.88,176.0,6.25,109.0,3.87,183.0,6.5,306.0,10.87,478.0,16.97,736.0,26.14,440.0,15.62,307.0,10.9,2026
4790000000,경상북도,예천군,,,sigungu,예천군,53340,18892,35.42,9053,16.97,3300,6.19,5894.0,11.05,28554.0,53.53,320.5,3408.0,6.39,4692.0,8.8,3109.0,5.83,4856.0,9.1,6627.0,12.42,7347.0,13.77,9750.0,18.28,7736.0,14.5,5815.0,10.9,2026
4790025000,경상북도,예천군,,예천읍,eupmyeondong,예천읍,13358,5142,38.49,2282,17.08,696,5.21,950.0,7.11,7266.0,54.39,541.3,461.0,3.45,1051.0,7.87,923.0,6.91,899.0,6.73,1389.0,10.4,2190.0,16.39,2814.0,21.07,2319.0,17.36,1312.0,9.82,2026
4790025300,경상북도,예천군,,호명읍,eupmyeondong,호명읍,20803,2467,11.86,952,4.58,307,1.48,4393.0,21.12,13943.0,67.02,56.2,2656.0,12.77,3043.0,14.63,1459.0,7.01,3241.0,15.58,4105.0,19.73,2782.0,13.37,1974.0,9.49,944.0,4.54,599.0,2.88,2026
4790031000,경상북도,예천군,,용문면,eupmyeondong,용문면,2036,1216,59.72,666,32.71,271,13.31,56.0,2.75,764.0,37.52,2171.4,28.0,1.38,71.0,3.49,64.0,3.14,58.0,2.85,121.0,5.94,240.0,11.79,525.0,25.79,469.0,23.04,460.0,22.59,2026
4790032000,경상북도,예천군,,상리면,eupmyeondong,예천군 상리면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4790033000,경상북도,예천군,,하리면,eupmyeondong,예천군 하리면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4790034000,경상북도,예천군,,감천면,eupmyeondong,감천면,2341,1434,61.26,715,30.54,287,12.26,55.0,2.35,852.0,36.39,2607.3,30.0,1.28,62.0,2.65,62.0,2.65,87.0,3.72,114.0,4.87,290.0,12.39,636.0,27.17,573.0,24.48,487.0,20.8,2026
4790035000,경상북도,예천군,,보문면,eupmyeondong,보문면,1471,878,59.69,444,30.18,178,12.1,50.0,3.4,543.0,36.91,1756.0,24.0,1.63,45.0,3.06,43.0,2.92,46.0,3.13,92.0,6.25,164.0,11.15,414.0,28.14,334.0,22.71,309.0,21.01,2026
4790036000,경상북도,예천군,,호명면,eupmyeondong,호명읍,20803,2467,11.86,952,4.58,307,1.48,4393.0,21.12,13943.0,67.02,56.2,2656.0,12.77,3043.0,14.63,1459.0,7.01,3241.0,15.58,4105.0,19.73,2782.0,13.37,1974.0,9.49,944.0,4.54,599.0,2.88,2026
4790037000,경상북도,예천군,,유천면,eupmyeondong,유천면,2311,1096,47.43,604,26.14,253,10.95,141.0,6.1,1074.0,46.47,777.3,92.0,3.98,95.0,4.11,212.0,9.17,194.0,8.39,167.0,7.23,236.0,10.21,475.0,20.55,418.0,18.09,422.0,18.26,2026
4790038000,경상북도,예천군,,용궁면,eupmyeondong,용궁면,2142,1271,59.34,669,31.23,243,11.34,55.0,2.57,816.0,38.1,2310.9,27.0,1.26,68.0,3.17,59.0,2.75,71.0,3.31,148.0,6.91,291.0,13.59,507.0,23.67,542.0,25.3,429.0,20.03,2026
4790039000,경상북도,예천군,,개포면,eupmyeondong,개포면,1396,920,65.9,481,34.46,196,14.04,31.0,2.22,445.0,31.88,2967.7,14.0,1.0,35.0,2.51,29.0,2.08,24.0,1.72,74.0,5.3,168.0,12.03,356.0,25.5,363.0,26.0,333.0,23.85,2026
4790040000,경상북도,예천군,,지보면,eupmyeondong,지보면,2447,1503,61.42,793,32.41,306,12.51,56.0,2.29,888.0,36.29,2683.9,27.0,1.1,70.0,2.86,73.0,2.98,68.0,2.78,145.0,5.93,295.0,12.06,641.0,26.2,603.0,24.64,525.0,21.45,2026
4790041000,경상북도,예천군,,풍양면,eupmyeondong,풍양면,2676,1601,59.83,825,30.83,332,12.41,48.0,1.79,1027.0,38.38,3335.4,29.0,1.08,51.0,1.91,108.0,4.04,98.0,3.66,140.0,5.23,378.0,14.13,686.0,25.64,640.0,23.92,546.0,20.4,2026
4790042000,경상북도,예천군,,효자면,eupmyeondong,효자면,1146,653,56.98,261,22.77,100,8.73,29.0,2.53,464.0,40.49,2251.7,9.0,0.79,51.0,4.45,40.0,3.49,27.0,2.36,62.0,5.41,153.0,13.35,392.0,34.21,249.0,21.73,163.0,14.22,2026
4790043000,경상북도,예천군,,은풍면,eupmyeondong,은풍면,1213,711,58.62,361,29.76,131,10.8,30.0,2.47,472.0,38.91,2370.0,11.0,0.91,50.0,4.12,37.0,3.05,43.0,3.54,70.0,5.77,160.0,13.19,330.0,27.21,282.0,23.25,230.0,18.96,2026
4792000000,경상북도,봉화군,,,sigungu,봉화군,28076,13131,46.77,6083,21.67,2158,7.69,1372.0,4.89,13573.0,48.34,957.1,698.0,2.49,1618.0,5.76,1248.0,4.45,1340.0,4.77,2262.0,8.06,4427.0,15.77,7319.0,26.07,5309.0,18.91,3855.0,13.73,2026
4792025000,경상북도,봉화군,,봉화읍,eupmyeondong,봉화읍,8783,3253,37.04,1538,17.51,531,6.05,663.0,7.55,4867.0,55.41,490.6,327.0,3.72,819.0,9.32,563.0,6.41,532.0,6.06,929.0,10.58,1480.0,16.85,1839.0,20.94,1341.0,15.27,953.0,10.85,2026
4792031000,경상북도,봉화군,,물야면,eupmyeondong,물야면,2804,1540,54.92,695,24.79,239,8.52,77.0,2.75,1187.0,42.33,2000.0,42.0,1.5,78.0,2.78,89.0,3.17,94.0,3.35,163.0,5.81,409.0,14.59,858.0,30.6,629.0,22.43,442.0,15.76,2026
4792032000,경상북도,봉화군,,봉성면,eupmyeondong,봉성면,1857,1028,55.36,475,25.58,180,9.69,63.0,3.39,766.0,41.25,1631.7,37.0,1.99,60.0,3.23,72.0,3.88,71.0,3.82,123.0,6.62,260.0,14.0,515.0,27.73,423.0,22.78,296.0,15.94,2026
4792033000,경상북도,봉화군,,법전면,eupmyeondong,법전면,1813,1006,55.49,487,26.86,199,10.98,71.0,3.92,736.0,40.6,1416.9,34.0,1.88,77.0,4.25,58.0,3.2,69.0,3.81,110.0,6.07,251.0,13.84,506.0,27.91,361.0,19.91,347.0,19.14,2026
4792034000,경상북도,봉화군,,춘양면,eupmyeondong,춘양면,4042,1955,48.37,920,22.76,334,8.26,172.0,4.26,1915.0,47.38,1136.6,97.0,2.4,213.0,5.27,186.0,4.6,197.0,4.87,266.0,6.58,620.0,15.34,1099.0,27.19,764.0,18.9,600.0,14.84,2026
4792035000,경상북도,봉화군,,소천면,eupmyeondong,소천면,2020,1100,54.46,460,22.77,162,8.02,53.0,2.62,867.0,42.92,2075.5,32.0,1.58,52.0,2.57,50.0,2.48,65.0,3.22,123.0,6.09,300.0,14.85,657.0,32.52,456.0,22.57,285.0,14.11,2026
4792036000,경상북도,봉화군,,재산면,eupmyeondong,재산면,1347,678,50.33,300,22.27,114,8.46,31.0,2.3,638.0,47.36,2187.1,18.0,1.34,41.0,3.04,43.0,3.19,34.0,2.52,84.0,6.24,228.0,16.93,446.0,33.11,256.0,19.01,197.0,14.63,2026
4792037000,경상북도,봉화군,,명호면,eupmyeondong,명호면,2011,1067,53.06,493,24.52,156,7.76,64.0,3.18,880.0,43.76,1667.2,24.0,1.19,83.0,4.13,53.0,2.64,71.0,3.53,112.0,5.57,316.0,15.71,606.0,30.13,463.0,23.02,283.0,14.07,2026
4792038000,경상북도,봉화군,,상운면,eupmyeondong,상운면,1588,941,59.26,473,29.79,163,10.26,22.0,1.39,625.0,39.36,4277.3,14.0,0.88,41.0,2.58,40.0,2.52,58.0,3.65,77.0,4.85,231.0,14.55,438.0,27.58,398.0,25.06,291.0,18.32,2026
4792039000,경상북도,봉화군,,석포면,eupmyeondong,석포면,1811,563,31.09,242,13.36,80,4.42,156.0,8.61,1092.0,60.3,360.9,73.0,4.03,154.0,8.5,94.0,5.19,149.0,8.23,275.0,15.18,332.0,18.33,355.0,19.6,218.0,12.04,161.0,8.89,2026
4793000000,경상북도,울진군,,,sigungu,울진군,46216,15992,34.6,7375,15.96,2610,5.65,3465.0,7.5,26759.0,57.9,461.5,2003.0,4.33,3067.0,6.64,3553.0,7.69,4070.0,8.81,4994.0,10.81,8049.0,17.42,9479.0,20.51,6175.0,13.36,4826.0,10.44,2026
4793025000,경상북도,울진군,,울진읍,eupmyeondong,울진읍,13919,3205,23.03,1426,10.24,476,3.42,1503.0,10.8,9211.0,66.18,213.2,797.0,5.73,1450.0,10.42,1396.0,10.03,1411.0,10.14,1937.0,13.92,2598.0,18.67,2183.0,15.68,1221.0,8.77,926.0,6.65,2026
4793025300,경상북도,울진군,,평해읍,eupmyeondong,평해읍,2449,1270,51.86,707,28.87,267,10.9,51.0,2.08,1128.0,46.06,2490.2,21.0,0.86,108.0,4.41,137.0,5.59,105.0,4.29,159.0,6.49,367.0,14.99,588.0,24.01,473.0,19.31,491.0,20.05,2026
4793031000,경상북도,울진군,,북면,eupmyeondong,북면,7559,1736,22.97,738,9.76,272,3.6,918.0,12.14,4905.0,64.89,189.1,663.0,8.77,476.0,6.3,666.0,8.81,1115.0,14.75,1032.0,13.65,1268.0,16.77,1226.0,16.22,618.0,8.18,495.0,6.55,2026
4793031500,경상북도,울진군,,북면하당출장소,eupmyeondong,울진군 북면하당출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4793032000,경상북도,울진군,,서면,eupmyeondong,서면,1390,585,42.09,261,18.78,92,6.62,56.0,4.03,749.0,53.88,1044.6,32.0,2.3,50.0,3.6,62.0,4.46,100.0,7.19,134.0,9.64,262.0,18.85,362.0,26.04,226.0,16.26,162.0,11.65,2026
4793033000,경상북도,울진군,,근남면,eupmyeondong,근남면,2676,1154,43.12,537,20.07,221,8.26,138.0,5.16,1384.0,51.72,836.2,80.0,2.99,105.0,3.92,139.0,5.19,174.0,6.5,220.0,8.22,484.0,18.09,693.0,25.9,402.0,15.02,379.0,14.16,2026
4793034000,경상북도,울진군,,원남면,eupmyeondong,울진군 원남면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4793035000,경상북도,울진군,,기성면,eupmyeondong,기성면,2237,1250,55.88,637,28.48,263,11.76,61.0,2.73,926.0,41.39,2049.2,28.0,1.25,70.0,3.13,123.0,5.5,107.0,4.78,103.0,4.6,307.0,13.72,584.0,26.11,475.0,21.23,440.0,19.67,2026
4793036000,경상북도,울진군,,온정면,eupmyeondong,온정면,1517,909,59.92,494,32.56,191,12.59,44.0,2.9,564.0,37.18,2065.9,18.0,1.19,46.0,3.03,49.0,3.23,43.0,2.83,78.0,5.14,208.0,13.71,405.0,26.7,345.0,22.74,325.0,21.42,2026
4793037000,경상북도,울진군,,죽변면,eupmyeondong,죽변면,5955,2084,35.0,849,14.26,278,4.67,266.0,4.47,3605.0,60.54,783.5,150.0,2.52,295.0,4.95,471.0,7.91,535.0,8.98,613.0,10.29,1139.0,19.13,1397.0,23.46,831.0,13.95,524.0,8.8,2026
4793038000,경상북도,울진군,,후포면,eupmyeondong,후포면,6841,2715,39.69,1142,16.69,306,4.47,414.0,6.05,3712.0,54.26,655.8,220.0,3.22,424.0,6.2,480.0,7.02,498.0,7.28,686.0,10.03,1147.0,16.77,1545.0,22.58,1182.0,17.28,659.0,9.63,2026
4793039000,경상북도,울진군,,금강송면,eupmyeondong,금강송면,1198,634,52.92,296,24.71,104,8.68,16.0,1.34,548.0,45.74,3962.5,5.0,0.42,28.0,2.34,24.0,2.0,26.0,2.17,63.0,5.26,235.0,19.62,385.0,32.14,238.0,19.87,194.0,16.19,2026
4793040000,경상북도,울진군,,매화면,eupmyeondong,매화면,1865,1035,55.5,549,29.44,232,12.44,54.0,2.9,776.0,41.61,1916.7,21.0,1.13,65.0,3.49,68.0,3.65,56.0,3.0,103.0,5.52,296.0,15.87,473.0,25.36,390.0,20.91,393.0,21.07,2026
4794000000,경상북도,울릉군,,,sigungu,울릉군,8780,2915,33.2,1156,13.17,311,3.54,454.0,5.17,5411.0,61.63,642.1,247.0,2.81,414.0,4.72,621.0,7.07,786.0,8.95,1067.0,12.15,1765.0,20.1,2042.0,23.26,1185.0,13.5,653.0,7.44,2026
4794025000,경상북도,울릉군,,울릉읍,eupmyeondong,울릉읍,6076,1849,30.43,699,11.5,162,2.67,336.0,5.53,3891.0,64.04,550.3,177.0,2.91,321.0,5.28,473.0,7.78,574.0,9.45,790.0,13.0,1257.0,20.69,1332.0,21.92,770.0,12.67,382.0,6.29,2026
4794031000,경상북도,울릉군,,서면,eupmyeondong,서면,1390,585,42.09,261,18.78,92,6.62,56.0,4.03,749.0,53.88,1044.6,32.0,2.3,50.0,3.6,62.0,4.46,100.0,7.19,134.0,9.64,262.0,18.85,362.0,26.04,226.0,16.26,162.0,11.65,2026
4794031500,경상북도,울릉군,,서면태하출장소,eupmyeondong,울릉군 서면태하출장소,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,2026
4794032000,경상북도,울릉군,,북면,eupmyeondong,북면,1314,481,36.61,196,14.92,57,4.34,62.0,4.72,771.0,58.68,775.8,38.0,2.89,43.0,3.27,86.0,6.54,112.0,8.52,143.0,10.88,246.0,18.72,348.0,26.48,189.0,14.38,109.0,8.3,2026
